22,3,311.04,0.0,392.92,113.46,1,1,1.0
22,4,93.73,0.0,222.95,62.01,1,1,1.0
22,5,457.02,100.6,219.08000000000004,93.53,1,1,1.0
23,6,12.48,207.1,212.32000000000002,143.79999999999998,1,1,1.0
23,3,310.98,0.0,392.84000000000003,113.22,1,1,1.0
23,4,93.85,0.0,222.83,62.01,1,1,1.0
23,5,429.06,95.7,210.04000000000002,90.67,1,1,1.0
24,6,36.04,217.15,224.81000000000003,150.74999999999997,1,1,1.0
24,3,310.92,0.0,392.75999999999993,112.98,1,1,1.0
24,4,93.98,0.0,222.7,62.01,1,1,1.0
24,5,402.93,91.8,204.07,87.58,1,1,1.0
25,6,59.6,227.2,237.29999999999998,157.7,1,1,1.0
25,3,310.86,0.0,392.67999999999995,112.74,1,1,1.0
25,4,94.1,0.0,222.58,62.01,1,1,1.0
25,5,376.8,87.9,198.09999999999997,84.48999999999998,1,1,1.0
26,6,85.9,236.9,251.9,170.9,1,1,1.0
26,3,310.8,0.0,392.59999999999997,112.5,1,1,1.0
26,4,94.23,0.0,222.45,62.01,1,1,1.0
26,5,354.3,83.75,188.24999999999994,82.43,1,1,1.0
27,6,112.56,249.35,274.69,183.29999999999998,1,1,1.0
27,3,310.74,0.0,392.52,112.26,1,1,1.0
27,4,94.35,0.0,222.33,62.01,1,1,1.0
27,5,331.8,79.6,178.39,80.36000000000001,1,1,1.0
28,6,139.23,261.8,297.47,195.7,1,1,1.0
28,3,310.68,0.0,392.44,112.02,1,1,1.0
28,4,94.48,0.0,222.2,62.01,1,1,1.0
28,5,309.3,75.45,173.96999999999997,78.55999999999999,1,1,1.0
29,6,175.21,276.04,319.99,211.51,1,1,1.0
29,3,310.62,0.0,392.36,111.78,1,1,1.0
29,4,94.6,0.0,222.08,62.01,1,1,1.0
29,5,286.8,71.3,169.55,76.76,1,1,1.0
29,7,913.34,183.06,46.65999999999997,71.13999999999999,1,1,1.0
30,6,211.19,290.27,342.51000000000005,227.33000000000004,1,1,1.0
30,3,310.56,0.0,392.28000000000003,111.54,1,1,1.0
30,4,94.6,0.0,222.08,61.62,1,1,1.0
30,5,268.95,68.7,162.29000000000002,74.43999999999998,1,1,1.0
30,7,865.22,167.83,94.77999999999997,86.36999999999998,1,1,1.0
31,6,252.09,310.98,373.01,229.01999999999998,1,1,1.0
31,3,310.5,0.0,392.20000000000005,111.3,1,1,1.0
31,4,94.6,0.0,222.08,61.23,1,1,1.0
31,5,251.1,66.1,155.03,72.12,1,1,1.0
31,7,817.1,152.6,142.89999999999998,101.6,1,1,1.0
32,6,300.6,326.23,399.4,213.76999999999998,1,1,1.0
32,3,310.44,0.0,392.11999999999995,111.06,1,1,1.0
32,4,94.6,0.0,222.08,60.84,1,1,1.0
32,5,233.0,62.2,150.01,71.10000000000001,1,1,1.0
32,7,772.3,142.0,187.70000000000005,107.0,1,1,1.0
33,6,349.81,346.33,413.29,193.67000000000002,1,1,1.0
33,3,310.38,0.0,392.03999999999996,110.82,1,1,1.0
33,4,94.6,0.0,222.08,60.45,1,1,1.0
33,5,214.9,58.3,144.99999999999997,70.08,1,1,1.0
33,7,727.5,131.4,232.5,112.4,1,1,1.0
34,6,403.87,364.35,447.92999999999995,175.64999999999998,1,1,1.0
34,3,310.32,0.0,391.96,110.58,1,1,1.0
34,4,94.6,0.0,222.08,60.06,1,1,1.0
34,5,199.2,56.15,141.82,68.39000000000001,1,1,1.0
34,7,688.41,123.4,236.89,109.54999999999998,1,1,1.0
35,6,471.79,392.07,447.93,147.93,1,1,1.0
35,3,310.26,0.0,391.88,110.34,1,1,1.0
35,4,94.6,0.0,222.08,59.67,1,1,1.0
35,5,183.5,54.0,138.63,66.7,1,1,1.0
35,7,649.33,115.4,241.26999999999998,106.69999999999999,1,1,1.0
36,6,541.56,420.14,418.44000000000005,119.86000000000001,1,1,1.0
36,3,310.2,0.0,391.8,110.1,1,1,1.0
36,4,94.6,0.0,222.08,59.28,1,1,1.0
36,5,168.65,52.35,134.1,64.5,1,1,1.0
36,7,613.75,108.44,232.20000000000005,102.81,1,1,1.0
37,6,631.37,450.61,328.63,89.38999999999999,1,1,1.0
37,3,310.14,0.0,391.72,109.86,1,1,1.0
37,4,94.6,0.0,222.08,58.89,1,1,1.0
37,5,153.8,50.7,129.56,62.31,1,1,1.0
37,7,578.17,101.48,223.13,98.92,1,1,1.0
38,6,739.63,479.48,220.37,60.51999999999998,1,1,1.0
38,3,310.08,0.0,391.64000000000004,109.62,1,1,1.0
38,4,94.6,0.0,222.08,58.5,1,1,1.0
38,5,139.45,47.85,126.69999999999999,60.65,1,1,1.0
38,7,544.33,95.09,215.9799999999999,95.63999999999999,1,1,1.0
39,6,848.69,514.77,111.30999999999995,25.230000000000018,1,1,1.0
39,3,310.02,0.0,391.56000000000006,109.38,1,1,1.0
39,4,94.6,0.0,222.08,58.52,1,1,1.0
39,5,125.1,45.0,123.83000000000001,58.980000000000004,1,1,1.0
39,7,510.5,88.7,208.80999999999995,92.36,1,1,1.0
40,3,309.96,0.0,391.4800000000001,109.14,1,1,1.0
40,4,94.6,0.0,222.08,58.54,1,1,1.0
40,5,112.9,43.15,119.98999999999998,57.830000000000005,1,1,1.0
40,7,480.55,83.3,201.45,89.45,1,1,1.0
41,3,309.9,0.0,391.4,108.9,1,1,1.0
41,4,94.6,0.0,222.08,58.55,1,1,1.0
41,5,100.7,41.3,116.14999999999999,56.67,1,1,1.0
41,7,450.6,77.9,194.07999999999993,86.53999999999999,1,1,1.0
42,3,309.84,0.0,391.32,108.66,1,1,1.0
42,4,94.6,0.0,222.08,58.57,1,1,1.0
42,5,88.65,39.45,112.98999999999998,55.83,1,1,1.0
42,7,424.1,74.4,184.41999999999996,83.46000000000001,1,1,1.0
43,3,309.78,0.0,391.24,108.42,1,1,1.0
43,4,94.6,0.0,222.08,58.59,1,1,1.0
43,5,76.6,37.6,109.83000000000001,54.99999999999999,1,1,1.0
43,7,397.6,70.9,174.76,80.38999999999999,1,1,1.0
44,3,309.72,0.0,391.15999999999997,108.18,1,1,1.0
44,4,94.6,0.0,222.08,58.61,1,1,1.0
44,5,65.65,35.75,107.91,54.09,1,1,1.0
44,7,373.24,68.0,170.28999999999996,77.28999999999999,1,1,1.0
45,3,309.66,0.0,391.08,107.94,1,1,1.0
45,4,94.6,0.0,222.08,58.63,1,1,1.0
45,5,54.7,33.9,105.99,53.190000000000005,1,1,1.0
45,7,348.87,65.1,165.83000000000004,74.20000000000002,1,1,1.0
46,3,309.6,0.0,391.0,107.7,1,1,1.0
46,4,94.6,0.0,222.08,58.65,1,1,1.0
46,5,43.75,32.05,104.08000000000001,52.28,1,1,1.0
46,7,326.44,60.65,160.22000000000003,73.23999999999998,1,1,1.0
47,3,309.54,0.0,390.92,107.46,1,1,1.0
47,4,94.6,0.0,222.08,58.66,1,1,1.0
47,5,32.8,30.2,102.16000000000001,51.36999999999999,1,1,1.0
47,7,304.0,56.2,154.62,72.27,1,1,1.0
48,3,309.48,0.0,390.84000000000003,107.22,1,1,1.0
48,4,94.6,0.0,222.08,58.68,1,1,1.0
48,5,24.6,28.86,98.82,50.540000000000006,1,1,1.0
48,7,284.8,53.37,150.25,70.84,1,1,1.0
49,3,309.42,0.0,390.75999999999993,106.98,1,1,1.0
49,4,94.6,0.0,222.08,58.7,1,1,1.0
49,5,16.4,27.53,95.47999999999999,49.709999999999994,1,1,1.0
49,7,265.6,50.53,145.88,69.42999999999999,1,1,1.0
50,3,309.36,0.0,390.67999999999995,106.74,1,1,1.0
50,4,94.6,0.0,222.08,58.72,1,1,1.0
50,5,8.2,26.19,92.14,48.879999999999995,1,1,1.0
50,7,246.4,47.7,141.49999999999997,68.0,1,1,1.0
51,3,309.3,0.0,390.59999999999997,106.5,1,1,1.0
51,4,94.6,0.0,222.08,58.74,1,1,1.0
51,5,0.0,24.85,88.8,48.050000000000004,1,1,1.0
51,7,230.35,44.8,133.77,67.03,1,1,1.0
52,3,309.3,0.0,390.59999999999997,106.5,1,1,1.0
52,4,94.6,0.0,222.08,58.75,1,1,1.0
52,5,0.0,23.18,78.6,47.220000000000006,1,1,1.0
52,7,214.3,41.9,126.02999999999997,66.07,1,1,1.0
53,3,309.3,0.0,390.59999999999997,106.5,1,1,1.0
53,4,94.6,0.0,222.08,58.77,1,1,1.0
53,5,0.0,21.51,68.4,46.39,1,1,1.0
53,7,197.3,39.95,124.07999999999998,64.53999999999999,1,1,1.0
54,3,309.3,0.0,390.59999999999997,106.5,1,1,1.0
54,4,94.6,0.0,222.08,58.79,1,1,1.0
54,5,0.0,20.65,59.54,45.580000000000005,1,1,1.0
54,7,180.3,38.0,122.13,63.010000000000005,1,1,1.0
55,3,309.3,0.0,390.59999999999997,106.5,1,1,1.0
55,4,94.6,0.0,222.08,58.81,1,1,1.0
55,5,0.0,19.8,50.69,44.760000000000005,1,1,1.0
55,7,165.4,36.65,119.23999999999998,61.26,1,1,1.0
56,3,309.3,0.0,390.59999999999997,106.5,1,1,1.0
56,4,94.6,0.0,222.08,58.83,1,1,1.0
56,5,0.0,19.3,41.34,45.260000000000005,1,1,1.0
56,7,150.5,35.3,116.36000000000001,59.519999999999996,1,1,1.0
57,3,309.3,0.0,390.59999999999997,106.5,1,1,1.0
57,4,94.6,0.0,222.08,58.85,1,1,1.0
57,5,0.0,18.8,32.0,45.760000000000005,1,1,1.0
57,7,137.75,34.35,112.47999999999999,57.949999999999996,1,1,1.0
58,3,309.3,0.0,390.59999999999997,106.5,1,1,1.0
58,4,94.6,0.0,222.08,58.86,1,1,1.0
58,5,0.0,21.45,23.3,38.58,1,1,1.0
58,7,125.0,33.4,108.6,56.39000000000001,1,1,1.0
59,3,309.3,0.0,390.59999999999997,106.5,1,1,1.0
59,4,94.6,0.0,222.08,58.88,1,1,1.0
59,5,0.0,24.1,14.6,31.4,1,1,1.0
59,7,112.8,32.25,103.97000000000001,55.8,1,1,1.0
60,3,309.3,0.0,390.59999999999997,106.5,1,1,1.0
60,4,94.6,0.0,222.08,58.9,1,1,1.0
60,5,0.0,24.1,6.6,31.4,1,1,1.0
60,7,100.6,31.1,99.35,55.21,1,1,1.0
